"Winner","Bcurrentlosestreak","Bcurrentwinstreak","Blongestwinstreak","Blosses","Btotalroundsfought","Btotaltitlebouts","BwinbyDecisionMajority","BwinbyDecisionSplit","BwinbyDecisionUnanimous","BwinbyKOTKO","BwinbySubmission","BwinbyTKODoctorStoppage","Bwins","BHeightcms","BReachcms","BWeightlbs","Rcurrentlosestreak","Rcurrentwinstreak","Rlongestwinstreak","Rlosses","Rtotalroundsfought","Rtotaltitlebouts","RwinbyDecisionMajority","RwinbyDecisionSplit","RwinbyDecisionUnanimous","RwinbyKOTKO","RwinbySubmission","RwinbyTKODoctorStoppage","Rwins","RHeightcms","RReachcms","RWeightlbs","Bage","Rage","BStanceOpen.Stance","BStanceOrthodox","BStanceSideways","BStanceSouthpaw","BStanceSwitch","RStanceOpen.Stance","RStanceOrthodox","RStanceSideways","RStanceSouthpaw","RStanceSwitch"
"Blue",0,5,5,0,7,0,0,0,0,5,0,0,5,193.04,195.58,238,0,2,2,0,2,1,0,0,0,2,0,0,2,182.88,182.88,263,26,34,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,1,11,0,0,2,0,0,1,0,3,175.26,180.34,170,1,0,3,3,12,0,0,0,1,0,4,0,5,185.42,193.04,170,25,24,0,0,0,1,0,0,1,0,0,0
"Blue",0,2,2,0,4,0,0,0,1,0,1,0,2,187.96,200.66,205,2,0,0,2,6,0,0,0,0,0,0,0,0,175.26,182.88,205,25,28,0,1,0,0,0,0,0,0,0,1
"Red",0,1,1,0,3,0,0,0,1,0,0,0,1,177.8,182.88,155,0,3,3,0,7,0,1,0,1,1,0,0,3,175.26,175.26,185,29,26,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,2,7,0,0,0,0,2,0,0,2,182.88,187.96,185,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,205,29,33,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,205.74,260,1,0,3,2,8,0,1,0,0,0,2,0,3,210.82,213.36,265,23,22,0,1,0,0,0,0,1,0,0,0
"Blue",4,0,1,4,13,1,0,0,0,0,1,0,1,175.26,182.88,155,1,0,3,2,12,0,0,0,1,2,1,0,4,187.96,195.58,170,34,27,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,2,19,1,0,1,3,1,0,0,5,182.88,187.96,205,0,1,3,1,10,0,0,0,2,1,1,0,4,193.04,213.36,205,39,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,4,2,28,0,0,0,4,3,0,1,8,187.96,190.5,170,0,3,3,1,7,0,0,1,0,2,0,0,3,182.88,182.88,185,29,32,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,1,5,0,0,0,0,1,0,0,1,175.26,180.34,170,0,4,4,0,10,0,0,2,0,2,0,0,4,170.18,180.34,170,25,27,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,177.8,155,1,0,4,3,27,0,0,1,4,1,1,0,7,167.64,172.72,145,31,26,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,1,2,7,0,0,1,0,0,0,0,1,175.26,180.34,155,0,1,2,2,15,0,0,0,3,0,1,0,4,175.26,177.8,155,29,25,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,3,1,15,0,0,0,3,0,0,0,4,185.42,187.96,170,0,2,2,1,5,1,0,0,0,1,1,0,2,185.42,190.5,170,24,28,0,0,0,1,0,0,1,0,0,0
"Blue",2,0,0,2,6,0,0,0,0,0,0,0,0,182.88,193.04,205,2,0,2,5,11,0,0,0,0,3,0,0,4,187.96,190.5,205,31,31,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,2,0,0,0,0,0,1,0,1,187.96,185.42,185,1,0,2,2,10,0,0,0,2,0,0,0,2,185.42,187.96,205,27,29,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,155,0,1,1,0,1,0,0,0,0,1,0,0,1,177.8,180.34,145,20,26,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,190.5,185,1,0,1,2,6,0,0,0,0,0,2,0,2,177.8,185.42,185,29,29,0,1,0,0,0,0,1,0,0,0
"Red",0,4,4,0,4,1,0,0,0,4,0,0,4,187.96,203.2,265,0,3,3,1,8,2,0,0,1,2,0,0,3,190.5,205.74,265,35,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,3,0,0,1,0,0,0,0,1,177.8,185.42,170,0,2,5,5,32,0,0,1,2,6,1,0,10,180.34,187.96,185,34,29,0,1,0,0,0,0,0,0,1,0
"Red",1,0,3,2,13,0,0,0,0,3,1,0,4,182.88,190.5,170,0,2,2,9,37,1,0,0,2,1,4,0,7,180.34,172.72,170,29,35,0,1,0,0,0,0,1,0,0,0
"Blue",3,0,3,6,28,1,0,0,2,1,2,0,5,193.04,198.12,205,0,1,3,1,10,0,0,0,0,1,2,1,4,185.42,195.58,205,33,32,0,1,0,0,0,1,0,0,0,0
"Red",0,4,4,3,22,0,0,0,2,1,4,0,7,172.72,177.8,155,0,5,5,0,10,0,0,0,1,1,3,0,5,177.8,180.34,155,31,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,4,0,1,0,0,0,0,0,1,187.96,193.04,258,0,1,1,1,2,1,0,0,0,1,0,0,1,193.04,198.12,245,34,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,205,2,0,0,2,5,0,0,0,0,0,0,0,0,182.88,193.04,205,32,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,5,0,0,0,0,1,0,0,1,190.5,205.74,205,1,0,3,4,18,1,0,1,1,2,2,0,6,198.12,200.66,185,26,27,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,198.12,185,0,2,2,0,4,0,0,0,0,2,0,0,2,180.34,195.58,185,28,30,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,187.96,170,1,0,1,3,13,0,0,0,2,0,0,0,2,175.26,180.34,170,29,34,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,185,0,2,2,0,6,0,0,1,1,0,0,0,2,182.88,182.88,240,24,30,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,28,25,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,2,17,0,0,0,1,5,0,0,7,185.42,193.04,205,3,0,2,6,27,0,0,2,2,2,0,0,6,187.96,193.04,185,33,34,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,0,6,0,0,1,0,2,0,0,3,182.88,185.42,170,0,1,5,5,30,0,0,1,2,5,1,0,9,180.34,187.96,185,35,29,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,3,4,16,0,0,0,0,3,1,0,4,167.64,177.8,145,1,0,3,4,28,0,0,0,3,2,2,1,8,170.18,177.8,155,31,34,0,1,0,0,0,0,0,0,1,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,33,26,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,155,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,175.26,155,24,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,170,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,187.96,185,28,22,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,193.04,170,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,30,30,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,185,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.04,185,26,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,200.66,255,0,1,1,0,3,0,0,0,0,1,0,0,1,193.04,195.58,230,27,29,0,1,0,0,0,0,0,0,0,1
"Blue",1,0,7,4,36,5,0,0,3,7,1,1,12,185.42,190.5,185,2,0,7,6,44,7,0,0,6,9,0,1,16,187.96,193.04,205,35,40,0,0,0,1,0,0,1,0,0,0
"Red",0,1,1,1,4,0,0,0,0,2,0,0,2,180.34,187.96,235,0,1,1,3,11,0,0,0,0,2,0,1,3,187.96,185.42,230,30,35,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,4,2,14,0,0,1,1,1,4,0,7,182.88,182.88,170,0,2,2,1,9,0,0,0,1,1,1,0,3,180.34,185.42,170,28,29,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,195.58,225,1,0,0,1,2,0,0,0,0,0,0,0,0,193.04,198.12,265,33,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,1,0,0,0,0,0,1,0,1,182.88,193.04,170,0,1,1,1,6,0,0,1,0,0,0,0,1,187.96,190.5,170,20,26,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,7,0,0,1,0,1,1,0,3,177.8,177.8,155,0,2,4,2,24,0,0,1,4,1,1,0,7,167.64,172.72,145,28,26,0,0,0,1,0,0,1,0,0,0
"Blue",0,1,4,3,18,0,0,0,2,2,1,0,5,177.8,172.72,155,0,1,2,3,15,1,0,0,1,0,2,0,3,172.72,177.8,155,26,30,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,187.96,185,3,0,3,4,20,1,0,0,0,2,0,2,4,182.88,193.04,185,30,30,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,170,1,0,1,1,4,1,0,0,0,0,1,0,1,185.42,190.5,170,23,32,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,190.5,170,1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,193.04,170,29,29,0,1,0,0,0,0,0,0,1,0
"Red",1,0,1,1,6,0,0,0,0,0,0,1,1,175.26,182.88,170,1,0,1,2,6,0,0,0,0,0,1,0,1,182.88,187.96,170,28,34,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,5,2,29,3,1,3,1,4,0,0,9,182.88,190.5,205,0,2,3,1,17,3,0,0,2,3,0,0,5,185.42,185.42,205,30,31,0,1,0,0,0,0,1,0,0,0
"Red",2,0,3,2,11,0,0,0,1,0,2,0,3,185.42,187.96,185,1,0,4,3,23,1,0,1,1,6,0,0,8,185.42,190.5,185,28,31,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,185.42,185.42,255,0,1,1,0,1,0,0,0,0,1,0,0,1,190.5,200.66,260,33,24,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,1,0,0,0,0,1,0,0,1,187.96,190.5,205,0,1,2,1,11,0,0,0,2,1,0,0,3,180.34,180.34,205,33,34,0,0,0,1,0,0,1,0,0,0
"Blue",0,3,3,0,7,0,0,0,2,1,0,0,3,185.42,190.5,170,1,0,6,3,34,2,0,1,4,5,0,0,10,177.8,182.88,170,22,28,0,1,0,0,0,0,0,0,1,0
"Blue",0,1,2,1,12,0,0,1,1,1,0,0,3,187.96,193.04,170,0,2,2,1,8,1,0,0,2,0,1,0,3,177.8,187.96,170,28,29,0,0,0,1,0,0,1,0,0,0
"Red",2,0,0,2,2,0,0,0,0,0,0,0,0,177.8,182.259531136887,155,1,0,2,1,7,1,0,0,1,1,0,0,2,175.26,177.8,155,22,24,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,145,0,1,2,4,17,0,0,1,1,3,0,1,6,175.26,172.72,155,29,27,0,0,0,1,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,205.74,205,1,0,3,2,8,0,0,0,1,2,0,0,3,187.96,195.58,185,36,29,0,0,0,1,0,0,0,0,1,0
"Red",1,0,0,1,1,0,0,0,0,0,0,0,0,172.72,176.866399216529,155,1,0,1,4,13,0,0,0,2,0,0,0,2,172.72,175.26,155,26,29,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,4,6,0,0,0,0,0,1,0,1,185.42,193.04,185,2,0,0,2,4,0,0,0,0,0,0,0,0,187.96,190.5,185,32,25,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,2,2,12,1,0,0,0,2,0,0,2,185.42,193.04,205,0,8,8,0,22,2,0,0,5,2,1,0,8,185.42,187.96,185,28,31,0,1,0,0,0,0,0,0,1,0
"Red",0,2,2,0,2,0,0,0,0,2,0,0,2,175.26,193.04,170,0,2,5,4,32,0,0,0,4,5,3,0,12,177.8,185.42,170,27,32,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,4,19,0,0,0,1,2,0,1,4,172.72,180.34,145,0,2,2,4,22,0,0,1,3,0,0,0,4,175.26,177.8,155,23,26,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,2,0,0,0,0,1,0,0,1,190.5,200.66,265,0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,193.045794977604,235,31,36,0,0,0,0,1,0,1,0,0,0
"Blue",0,1,2,4,21,0,0,1,0,2,2,1,6,187.96,185.42,185,1,0,4,5,21,2,0,1,1,2,0,0,4,180.34,180.34,170,26,30,0,1,0,0,0,0,1,0,0,0
"Blue",4,0,1,5,16,0,0,0,0,0,1,0,1,182.88,190.5,185,1,0,2,1,7,0,0,0,1,0,1,0,2,182.88,187.96,205,32,26,0,1,0,0,0,0,0,0,1,0
"Red",1,0,2,4,13,0,1,0,0,1,1,1,4,182.88,185.42,170,2,0,6,4,23,0,0,1,1,2,4,0,8,177.8,177.8,170,30,36,0,1,0,0,0,0,0,0,1,0
"Blue",0,2,2,0,4,0,0,0,1,1,0,0,2,175.26,175.26,185,0,1,1,1,7,0,0,1,0,1,0,0,2,177.8,182.88,155,26,26,0,0,0,1,0,0,1,0,0,0
"Red",2,0,1,2,5,0,0,0,0,0,1,0,1,193.04,193.04,260,0,1,1,0,2,0,0,0,0,1,0,0,1,185.42,190.5,185,26,28,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,182.88,187.96,170,1,0,1,2,4,0,0,0,0,0,2,0,2,180.34,177.8,170,35,35,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,187.96,185,2,0,2,5,19,0,0,0,0,2,3,0,5,190.5,203.2,185,25,34,0,0,0,1,0,0,1,0,0,0
"Red",0,1,5,1,12,0,0,0,1,0,5,0,6,185.42,182.88,170,0,10,10,0,19,6,0,0,1,7,2,0,10,187.96,195.58,185,32,34,0,0,0,1,0,0,0,0,1,0
"Blue",0,3,3,1,18,0,0,0,4,1,1,0,6,167.64,172.72,145,0,2,3,5,45,9,0,0,1,5,4,1,11,175.26,177.8,155,28,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,0,1,6,5,45,12,0,0,5,5,4,2,16,175.26,185.42,170,43,36,0,1,0,0,0,0,0,0,0,1
"Blue",0,2,2,2,12,0,0,0,2,0,0,0,2,172.72,177.8,170,0,4,4,2,16,0,0,0,1,1,3,0,5,185.42,185.42,155,25,24,0,0,0,1,0,0,1,0,0,0
"Blue",0,2,2,1,5,0,0,1,0,1,0,0,2,182.88,182.88,185,0,1,3,3,16,1,0,1,1,2,2,0,6,198.12,200.66,185,32,27,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,1,0,3,0,0,0,1,0,0,0,1,187.96,200.66,205,0,1,1,0,1,0,0,0,0,1,0,0,1,195.58,200.66,205,25,23,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,1,8,0,0,1,0,0,1,0,2,175.26,180.34,170,0,2,2,0,4,0,0,0,0,1,1,0,2,187.96,193.04,170,25,25,0,0,0,1,0,0,1,0,0,0
"Red",1,0,3,1,11,0,0,1,1,1,0,0,3,177.8,185.42,170,0,1,1,1,2,1,0,0,0,0,1,0,1,185.42,190.5,170,32,27,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,3,0,0,0,0,1,0,0,1,180.34,184.956097097066,155,1,0,2,2,13,0,0,0,3,0,0,0,3,175.26,177.8,155,28,25,0,1,0,0,0,0,1,0,0,0
"Red",2,0,0,2,2,0,0,0,0,0,0,0,0,187.96,195.58,245,0,1,1,0,3,0,0,1,0,0,0,0,1,182.88,182.88,240,36,30,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,155,0,1,6,3,28,3,0,0,1,2,6,1,10,177.8,187.96,145,31,33,0,0,0,1,0,0,0,0,1,0
"Red",0,3,3,1,7,0,1,0,0,0,2,0,3,210.82,213.36,265,0,1,1,0,1,1,0,0,0,1,0,0,1,182.88,182.88,263,22,33,0,1,0,0,0,0,1,0,0,0
"Blue",0,2,2,5,21,0,0,1,2,3,0,0,6,185.42,185.42,185,0,2,3,2,15,1,0,0,2,5,0,0,7,182.88,182.88,185,38,38,0,1,0,0,0,1,0,0,0,0
"Red",0,3,3,3,13,0,0,0,0,3,1,0,4,167.64,177.8,145,0,2,2,0,5,1,0,0,1,0,0,1,2,172.72,175.26,155,31,25,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,1,6,0,0,0,1,0,0,0,1,172.72,180.34,155,0,1,1,1,4,1,0,0,0,1,0,0,1,180.34,185.42,155,28,28,0,1,0,0,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,2,0,0,2,4,0,0,0,0,0,0,0,0,175.26,180.34,155,34,29,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,1,1,6,0,0,0,1,0,0,0,1,172.72,172.72,155,0,1,2,3,14,0,0,1,1,1,0,0,3,175.26,177.8,155,25,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,3,4,24,0,0,0,4,0,2,0,6,177.8,180.34,155,4,0,2,6,26,2,0,0,2,1,0,0,3,170.18,177.8,155,26,34,0,0,0,1,0,0,0,0,1,0
"Red",1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,193.045794977604,185,1,0,4,2,26,0,0,0,4,3,0,0,7,187.96,190.5,170,36,28,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,187.96,185,0,1,1,0,3,0,0,0,0,1,0,0,1,180.34,195.58,185,30,30,0,1,0,0,0,0,0,0,1,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,180.34,155,0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.88,155,28,29,0,0,0,1,0,0,1,0,0,0
"Red",0,4,4,0,10,0,0,2,1,1,0,0,4,182.88,187.96,170,0,6,6,2,38,8,0,1,5,5,2,0,13,180.34,193.04,185,27,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,3,0,3,0,0,0,0,3,0,0,3,187.96,203.2,265,0,1,4,4,20,3,0,0,1,2,7,0,11,190.5,200.66,264,35,30,0,1,0,0,0,0,0,0,1,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,177.8,185.42,155,0,3,3,3,20,0,0,0,2,1,3,0,6,172.72,177.8,155,31,30,0,1,0,0,0,0,1,0,0,0
"Blue",0,3,8,1,34,1,0,1,6,1,3,0,11,182.88,193.04,170,0,1,3,1,9,0,0,0,1,2,1,0,4,187.96,195.58,170,32,26,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,2,12,0,0,0,1,0,3,0,4,172.72,190.5,155,0,3,3,1,15,0,0,0,2,1,2,0,5,172.72,180.34,155,28,26,0,1,0,0,0,0,0,0,1,0
"Red",1,0,1,1,2,0,0,0,0,1,0,0,1,182.88,180.34,170,1,0,5,3,20,1,0,1,0,0,5,0,6,182.88,193.04,170,28,24,0,1,0,0,0,0,0,0,1,0
"Red",0,3,3,1,11,0,0,0,0,3,1,0,4,182.88,190.5,170,0,2,2,3,16,0,0,0,2,0,2,0,4,182.88,187.96,170,29,33,0,1,0,0,0,0,1,0,0,0
"Red",0,3,3,1,6,0,0,0,0,2,1,0,3,185.42,193.04,205,0,2,2,1,9,0,0,0,1,0,2,0,3,172.72,180.34,170,28,30,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,190.5,185,1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,182.88,205,28,28,0,1,0,0,0,0,0,0,0,1
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,185.42,170,1,0,3,1,12,0,0,0,3,0,0,0,3,185.42,187.96,170,23,24,0,1,0,0,0,0,0,0,1,0
"Blue",1,0,3,1,9,0,0,0,2,0,1,0,3,193.04,213.36,205,1,0,4,4,23,0,0,0,2,4,1,0,7,190.5,193.04,230,22,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,4,3,16,1,0,0,0,5,2,0,7,187.96,193.04,242,0,4,4,0,6,0,0,0,0,4,0,0,4,193.04,195.58,238,30,26,0,1,0,0,0,0,1,0,0,0
"Red",1,0,2,2,8,1,0,0,0,2,1,0,3,187.96,195.58,245,2,0,3,4,22,0,1,0,1,4,0,1,7,193.04,208.28,240,36,34,0,1,0,0,0,0,1,0,0,0
"Red",1,0,2,4,10,0,0,0,0,3,0,0,4,187.96,190.5,205,0,2,2,5,15,0,0,1,1,3,0,0,5,182.88,182.88,185,31,28,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,2,7,0,0,0,0,0,2,0,2,177.8,180.34,155,2,0,3,5,26,0,0,2,1,1,1,0,5,170.18,177.8,155,28,28,0,1,0,0,0,0,1,0,0,0
"Blue",0,1,2,2,16,1,0,0,3,1,0,0,4,182.88,187.96,205,0,3,3,0,7,0,0,1,1,0,1,0,3,187.96,195.58,205,39,29,0,1,0,0,0,0,1,0,0,0
"Blue",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,180.34,145,1,0,2,1,5,0,0,0,1,1,0,0,2,177.8,177.8,170,25,31,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,187.96,170,0,3,3,0,9,0,0,2,0,1,0,0,3,170.18,180.34,170,29,27,0,0,0,1,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,170,1,0,1,1,6,0,0,0,1,0,0,0,1,172.72,177.8,170,34,29,0,1,0,0,0,0,1,0,0,0
"Blue",1,0,2,1,8,0,0,0,1,1,0,0,2,180.34,180.34,205,1,0,2,3,9,0,0,0,0,1,2,0,3,190.5,190.5,185,34,32,0,1,0,0,0,0,1,0,0,0
"Red",0,1,2,1,11,2,0,0,2,0,1,0,3,190.5,195.58,240,0,5,5,0,9,0,0,0,1,4,0,0,5,185.42,195.58,240,33,27,0,1,0,0,0,0,1,0,0,0
"Red",0,1,4,2,20,1,0,1,1,6,0,0,8,185.42,190.5,185,2,0,1,5,15,1,0,0,0,2,0,0,2,180.34,187.96,205,30,33,0,1,0,0,0,0,1,0,0,0
"Red",0,2,4,4,26,2,0,0,3,1,3,1,8,170.18,177.8,145,0,4,4,0,7,0,0,0,0,1,3,0,4,177.8,180.34,155,27,32,0,1,0,0,0,0,1,0,0,0
"Red",2,0,2,5,24,0,0,2,2,2,0,0,6,187.96,193.04,185,0,3,3,0,7,1,0,0,2,1,0,0,3,187.96,187.96,205,34,26,0,1,0,0,0,0,1,0,0,0
"Red",2,0,0,2,4,0,0,0,0,0,0,0,0,190.5,190.5,205,1,0,1,3,9,0,0,0,0,2,0,0,2,187.96,185.42,230,37,35,0,1,0,0,0,0,0,0,1,0
"Red",2,0,3,5,25,1,0,0,2,1,2,0,5,193.04,198.12,205,1,0,3,1,7,0,0,0,0,1,2,0,3,185.42,195.58,205,32,32,0,1,0,0,0,1,0,0,0,0
"Red",0,1,1,1,4,0,0,0,0,1,0,0,1,175.26,180.34,170,0,1,2,9,36,1,0,0,2,1,3,0,6,180.34,172.72,170,25,35,0,1,0,0,0,0,1,0,0,0
"Red",0,1,1,0,2,0,0,0,0,1,0,0,1,190.5,205.74,205,0,1,2,2,7,1,0,0,1,1,1,0,3,187.96,193.04,185,25,26,0,0,0,1,0,0,1,0,0,0
"Red",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,193.04,205,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,185,31,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,6,4,19,3,0,0,1,3,3,0,7,185.42,190.5,205,0,1,7,7,58,16,1,0,4,6,2,1,14,185.42,190.5,205,45,46,0,1,0,0,0,0,1,0,0,0
"Red",0,3,4,2,22,1,0,0,3,3,2,0,8,182.88,187.96,185,0,2,2,3,14,0,0,0,3,0,0,0,3,185.42,187.96,205,30,32,0,1,0,0,0,0,0,0,1,0
"Red",1,0,5,2,22,0,1,0,2,4,2,0,9,185.42,195.58,170,0,1,1,1,7,0,0,0,1,1,0,0,2,180.34,185.42,170,30,29,0,1,0,0,0,0,1,0,0,0
"Red",1,0,3,1,8,0,0,0,1,0,2,0,3,185.42,187.96,185,1,0,5,1,9,0,0,0,0,0,5,0,5,185.42,182.88,170,28,32,0,1,0,0,0,0,0,0,1,0
"Red",3,0,2,4,7,2,0,0,0,2,0,0,2,175.26,180.34,170,2,0,2,6,31,3,1,1,2,1,1,0,6,167.64,172.72,170,37,35,0,0,0,1,0,0,1,0,0,0
"Red",2,0,1,3,6,0,0,0,0,0,1,0,1,182.88,185.42,155,3,0,2,3,12,1,0,0,0,0,2,0,2,172.72,177.8,155,26,30,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,155,1,0,2,4,14,0,0,1,0,3,0,1,5,175.26,172.72,155,34,26,0,1,0,0,0,0,1,0,0,0
"Red",2,0,0,2,4,1,0,0,0,0,0,0,0,175.26,182.88,145,2,0,2,3,11,0,0,1,0,1,0,0,2,175.26,177.8,155,26,28,0,1,0,0,0,0,1,0,0,0
"Red",0,2,2,1,7,0,0,0,2,0,0,0,2,185.42,187.96,205,0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,200.66,205,29,25,0,1,0,0,0,0,1,0,0,0
"Red",1,0,1,1,2,0,0,0,0,0,1,0,1,193.04,193.04,260,1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.04,258,26,34,0,1,0,0,0,0,1,0,0,0
"Red",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.438926897962,242,0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,185,31,28,0,1,0,0,0,0,1,0,0,0
"Red",0,1,5,2,17,1,0,1,0,0,5,0,6,182.88,193.04,170,0,6,6,1,18,0,0,1,4,1,0,0,6,175.26,177.8,155,24,30,0,0,0,1,0,0,1,0,0,0
"Red",0,2,2,0,4,1,0,0,1,1,0,0,2,175.26,177.8,155,0,2,2,0,4,0,0,1,0,1,0,0,2,177.8,177.8,155,23,28,0,1,0,0,0,0,0,0,1,0
