"Fighter_ID","Fighter","Date","current_lose_streak","current_win_streak","longest_win_streak","losses","total_rounds_fought","total_title_bouts","win_by_Decision_Majority","win_by_Decision_Split","win_by_Decision_Unanimous","win_by_KO_TKO","win_by_Submission","win_by_TKO_Doctor_Stoppage","wins","Height_cms","Reach_cms","Weight_lbs","age","Stance_Open_Stance","Stance_Orthodox","Stance_Southpaw","Stance_Switch"
1459,"Song Yadong","2018-11-24",0,2,2,0,3,0,0,0,0,1,1,0,2,172.72,170.18,135,20,0,1,0,0
1460,"Spencer Fisher","2012-06-22",2,0,3,7,39,0,0,0,4,2,2,1,9,170.18,177.8,155,36,0,0,1,0
1461,"Stanislav Nedkov","2015-01-24",2,0,1,2,6,0,0,0,0,1,0,0,1,180.34,180.34,205,33,0,1,0,0
1462,"Stefan Sekulic","2018-09-15",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,190.5,170,26,0,0,1,0
1463,"Stefan Struve","2019-02-23",3,0,4,9,41,0,1,0,1,5,5,0,12,210.82,213.36,265,31,0,1,0,0
1464,"Stephan Bonnar","2012-10-13",0,3,3,6,36,1,0,0,4,2,2,0,8,193.04,198.12,205,35,0,1,0,0
1465,"Stephen Thompson","2019-03-23",1,0,7,4,38,2,0,0,4,5,0,0,9,182.88,190.5,170,36,0,1,0,0
1466,"Steve Berger","2002-06-22",2,0,0,2,4,0,0,0,0,0,0,0,0,180.34,184.956097097066,170,29,0,1,0,0
1467,"Steve Bosse","2016-06-18",0,1,1,1,2,0,0,0,0,1,0,0,1,180.34,182.88,205,34,0,1,0,0
1468,"Steve Bruno","2009-02-07",0,1,1,1,5,0,0,0,0,0,1,0,1,177.8,182.259531136887,170,27,0,1,0,0
1469,"Steve Cantwell","2012-02-25",4,0,1,4,13,0,0,0,0,0,1,0,1,187.96,190.5,185,25,0,1,0,0
1470,"Steve Kennedy","2015-06-20",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,180.34,170,32,0,1,0,0
1471,"Steve Lopez","2010-09-25",1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,184.956097097066,155,26,0,1,0,0
1472,"Steve Montgomery","2015-11-14",1,0,0,1,1,0,0,0,0,0,0,0,0,193.04,190.5,185,24,0,0,1,0
1473,"Steve Steinbeiss","2010-08-01",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,190.5,185,29,0,1,0,0
1474,"Steve Vigneault","2006-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,182.259531136887,185,28,0,1,0,0
1475,"Steven Peterson","2019-03-23",0,1,1,1,6,0,0,1,0,0,0,0,1,177.8,177.8,145,28,0,1,0,0
1476,"Steven Siler","2014-07-26",2,0,3,3,18,0,0,0,3,1,1,0,5,180.34,177.8,145,27,0,1,0,0
1477,"Stevie Ray","2019-06-01",0,1,3,3,22,0,1,1,2,2,0,0,6,177.8,177.8,155,29,0,0,1,0
1478,"Stipe Miocic","2018-07-07",0,6,6,2,34,4,0,0,4,8,0,0,12,193.04,203.2,240,35,0,1,0,0
1479,"Su Mudaerji","2018-11-24",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,182.88,135,22,0,0,1,0
1480,"Sultan Aliev","2019-04-20",1,0,1,2,6,0,0,1,0,0,0,0,1,180.34,187.96,170,34,0,1,0,0
1481,"Suman Mokhtarian","2018-12-01",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,170.18,145,26,0,1,0,0
1482,"Sung Bin Jo","2019-06-01",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,182.88,145,26,0,1,0,0
1483,"Syuri Kondo","2018-11-24",1,0,1,1,4,0,0,1,0,0,0,0,1,162.56,167.64,115,29,0,1,0,0
1484,"TJ Dillashaw","2019-01-19",0,4,4,3,42,7,0,0,4,7,1,0,12,167.64,170.18,125,32,0,1,0,0
1485,"TJ Grant","2013-05-25",0,4,4,3,26,0,0,1,3,2,1,0,7,177.8,182.88,155,29,0,1,0,0
1486,"TJ O'Brien","2011-08-14",1,0,0,1,2,0,0,0,0,0,0,0,0,187.96,193.045794977604,155,24,0,1,0,0
1487,"TJ Waldburger","2014-02-22",1,0,2,3,12,0,0,0,1,0,3,0,4,180.34,190.5,170,25,0,1,0,0
1488,"Tae Hyun Bang","2016-09-03",0,1,1,2,10,0,0,1,0,1,0,0,2,175.26,180.34,155,33,0,0,0,1
1489,"Tai Tuivasa","2019-06-08",1,0,3,1,7,0,0,0,1,2,0,0,3,187.96,190.5,264,26,0,0,1,0
1490,"Taila Santos","2019-02-02",0,0,0,0,0,0,0,0,0,0,0,0,0,165.1,172.72,125,25,0,1,0,0
1491,"Takanori Gomi","2017-09-22",4,0,2,8,22,0,0,1,1,2,0,0,4,170.18,177.8,155,39,0,0,1,0
1492,"Takashi Sato","2019-04-27",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,28,0,0,1,0
1493,"Takenori Sato","2014-09-20",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,180.34,170,29,0,0,1,0
1494,"Takeya Mizugaki","2016-12-17",1,0,5,5,34,0,0,3,4,1,0,0,8,170.18,172.72,135,33,0,1,0,0
1495,"Talita Bernardo","2019-05-11",0,1,1,2,9,0,0,0,1,0,0,0,1,162.56,172.72,135,32,0,1,0,0
1496,"Tamdan McCrory","2016-10-01",1,0,1,4,16,0,0,0,1,1,2,0,4,193.04,198.12,185,29,0,0,0,1
1497,"Tarec Saffiedine","2017-06-17",2,0,1,3,17,0,0,0,2,0,0,0,2,177.8,177.8,170,30,0,0,0,1
1498,"Tateki Matsuda","2015-01-18",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,165.1,125,28,0,1,0,0
1499,"Tatsuya Kawajiri","2016-08-06",1,0,2,2,14,0,0,0,2,0,1,0,3,170.18,175.26,145,38,0,1,0,0
1500,"Taylor Lapilus","2016-09-03",1,0,2,1,8,0,0,0,1,1,0,0,2,167.64,185.42,135,24,0,0,1,0
1501,"Te Edwards","2019-01-19",1,0,0,1,2,0,0,0,0,0,0,0,0,172.72,182.88,155,28,0,1,0,0
1502,"Tecia Torres","2019-03-02",2,0,3,3,26,0,0,0,5,0,1,0,6,154.94,152.4,115,29,0,1,0,0
1503,"Tedd Williams","2000-09-22",0,1,1,0,1,0,0,0,0,1,0,0,1,185.42,190.349229017425,275,30,0,1,0,0
1504,"Teemu Packalen","2017-03-18",0,1,1,1,4,0,0,0,0,0,1,0,1,185.42,182.88,155,29,0,1,0,0
1505,"Teila Tuli","1993-11-12",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,430,24,0,1,0,0
1506,"Terrion Ware","2018-09-15",3,0,0,3,9,0,0,0,0,0,0,0,0,172.72,180.34,135,32,0,1,0,0
1507,"Terry Etim","2013-02-16",1,0,4,4,22,0,0,0,1,1,4,0,6,185.42,185.42,155,27,0,1,0,0
1508,"Terry Martin","2008-02-02",1,0,2,3,9,0,0,0,0,2,0,0,2,172.72,180.34,185,27,0,1,0,0
1509,"Teruto Ishihara","2019-02-09",2,0,2,5,19,0,0,0,1,2,0,0,3,170.18,175.26,135,27,0,0,1,0
1510,"Thales Leites","2018-09-22",2,0,5,8,54,1,0,1,4,2,5,0,12,185.42,198.12,185,37,0,1,0,0
1511,"Thiago Alves","2019-05-11",0,1,7,10,61,1,0,1,5,7,1,1,15,175.26,177.8,170,35,0,1,0,0
1512,"Thiago Moises","2019-05-11",1,0,0,1,3,0,0,0,0,0,0,0,0,175.26,177.8,155,24,0,1,0,0
1513,"Thiago Perpetuo","2014-03-23",1,0,1,1,4,0,0,0,0,1,0,0,1,177.8,180.34,170,26,0,1,0,0
1514,"Thiago Santos","2019-02-23",0,3,4,5,29,0,0,0,2,10,0,0,12,187.96,193.04,205,35,0,1,0,0
1515,"Thiago Silva","2013-10-09",0,1,4,5,20,0,0,0,0,6,0,0,6,187.96,187.96,205,30,0,1,0,0
1516,"Thiago Tavares","2016-07-08",0,1,2,7,37,0,0,0,4,1,5,0,10,170.18,172.72,145,31,0,1,0,0
1517,"Thibault Gouti","2018-10-27",1,0,1,4,9,0,0,0,0,1,0,0,1,177.8,182.88,155,31,0,1,0,0
1518,"Thomas Almeida","2018-01-20",1,0,4,2,13,0,0,0,1,4,0,0,5,170.18,177.8,135,26,0,0,1,0
1519,"Thomas Gifford","2019-04-27",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,190.5,155,26,0,1,0,0
1520,"Tiago Trator","2016-12-09",0,1,1,1,7,0,0,1,1,0,0,0,2,175.26,177.8,145,29,0,1,0,0
1521,"Tiequan Zhang","2012-11-10",2,0,1,2,6,0,0,0,0,0,1,0,1,172.72,177.8,155,34,0,1,0,0
1522,"Tiki Ghosn","2004-04-02",3,0,0,3,5,0,0,0,0,0,0,0,0,177.8,182.259531136887,170,27,0,1,0,0
1523,"Tim Boetsch","2019-03-09",1,0,4,11,48,0,0,2,3,7,0,0,12,182.88,187.96,185,38,0,1,0,0
1524,"Tim Credeur","2011-06-04",1,0,3,1,8,0,0,0,0,2,1,0,3,190.5,190.5,185,33,0,1,0,0
1525,"Tim Elliott","2017-12-30",1,0,2,6,25,1,0,0,3,0,0,0,3,170.18,167.64,135,31,0,0,1,0
1526,"Tim Gorman","2014-11-08",1,0,0,1,3,0,0,0,0,0,0,0,0,165.1,172.72,135,31,0,0,1,0
1527,"Tim Hague","2011-01-22",3,0,1,3,8,0,0,0,0,0,1,0,1,193.04,193.04,260,27,0,1,0,0
1528,"Tim Johnson","2018-02-03",1,0,1,3,14,0,0,1,1,1,0,0,3,190.5,195.58,265,32,0,0,1,0
1529,"Tim Kennedy","2016-12-10",1,0,3,1,12,0,0,0,2,1,0,0,3,180.34,187.96,185,37,0,1,0,0
1530,"Tim Lajcik","2000-09-22",2,0,0,2,5,0,0,0,0,0,0,0,0,185.42,190.349229017425,225,35,0,1,0,0
1531,"Tim McKenzie","2009-04-01",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,185,26,0,1,0,0
1532,"Tim Means","2019-03-09",0,1,4,8,41,0,0,1,3,5,1,0,10,187.96,190.5,170,35,0,1,0,0
1533,"Tim Sylvia","2008-02-02",0,1,5,3,29,8,0,0,4,5,0,0,9,203.2,203.2,265,31,0,1,0,0
1534,"Tim Williams","2018-08-25",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.04,185,32,0,1,0,0
1535,"Tina Lahdemaki","2014-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,157.48,157.48,115,26,0,1,0,0
1536,"Tito Ortiz","2012-07-07",2,0,6,11,62,10,0,2,3,7,2,1,15,190.5,187.96,205,37,0,1,0,0
1537,"Todd Brown","2011-03-03",1,0,0,1,3,0,0,0,0,0,0,0,0,180.34,184.956097097066,205,34,0,1,0,0
1538,"Todd Duffee","2015-07-15",0,2,2,1,6,0,0,0,0,3,0,0,3,190.5,200.66,260,29,0,1,0,0
1539,"Tom Breese","2018-05-27",1,0,3,1,8,0,0,0,1,2,0,0,3,190.5,185.42,185,26,0,0,1,0
1540,"Tom DeBlass","2012-11-10",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,190.5,185,30,0,1,0,0
1541,"Tom Duquesnoy","2018-03-17",1,0,1,1,5,0,0,0,0,1,0,0,1,170.18,172.72,135,24,0,1,0,0
1542,"Tom Gallicchio","2017-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,185.42,170,30,0,0,1,0
1543,"Tom Lawlor","2016-03-05",0,2,2,4,21,0,0,0,2,2,2,0,6,182.88,187.96,205,32,0,0,1,0
1544,"Tom Murphy","2006-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,227,31,0,0,1,0
1545,"Tom Niinimaki","2014-12-20",2,0,1,2,5,0,0,1,0,0,0,0,1,175.26,175.26,145,32,0,1,0,0
1546,"Tom Watson","2015-08-08",1,0,1,4,17,0,0,0,1,1,0,0,2,185.42,185.42,185,33,0,1,0,0
1547,"Tomasz Drwal","2010-09-15",1,0,3,2,7,0,0,0,0,2,1,0,3,185.42,193.04,205,28,0,1,0,0
1548,"Tommy Hayden","2012-08-11",1,0,0,1,1,0,0,0,0,0,0,0,0,175.26,182.88,145,26,0,0,1,0
1549,"Tommy Speer","2008-04-02",1,0,0,1,1,1,0,0,0,0,0,0,0,177.8,180.34,170,23,0,1,0,0
1550,"Tony DeSouza","2007-12-29",1,0,2,2,9,0,0,0,1,0,2,0,3,182.88,177.8,170,33,0,0,1,0
1551,"Tony Ferguson","2019-06-08",0,11,11,1,33,2,0,1,3,3,6,1,14,180.34,193.04,155,35,0,1,0,0
1552,"Tony Fryklund","2004-10-22",0,1,1,1,4,1,0,0,0,1,1,0,2,182.88,187.652663057245,185,33,0,1,0,0
1553,"Tony Halme","1997-05-30",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,300,34,0,1,0,0
1554,"Tony Sims","2016-01-02",1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,177.8,155,30,0,0,1,0
1555,"Tonya Evinger","2019-06-01",2,0,0,2,4,1,0,0,0,0,0,0,0,170.18,177.8,135,37,0,1,0,0
1556,"Tor Troeng","2014-10-04",2,0,1,2,7,0,0,0,0,0,1,0,1,187.96,195.58,185,31,0,1,0,0
1557,"Tra Telligman","2005-08-20",2,0,1,3,5,0,0,0,0,0,1,0,1,187.96,193.045794977604,233,40,0,1,0,0
1558,"Travis Browne","2017-07-08",3,0,3,7,29,0,0,0,1,7,1,0,9,198.12,200.66,255,34,0,1,0,0
1559,"Travis Fulton","1999-05-07",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.652663057245,240,21,0,1,0,0
1560,"Travis Lutter","2008-04-19",1,0,1,3,10,1,0,0,0,1,1,0,2,180.34,190.5,185,34,0,1,0,0
1561,"Travis Wiuff","2005-04-16",1,0,0,1,1,0,0,0,0,0,0,0,0,190.5,195.742360937783,205,27,0,1,0,0
1562,"Trevin Giles","2019-05-18",0,2,2,0,5,0,0,0,0,2,0,0,2,182.88,187.96,185,26,0,1,0,0
1563,"Trevor Prangley","2006-04-06",1,0,2,1,8,0,0,0,1,0,1,0,2,185.42,190.5,185,33,0,1,0,0
1564,"Trevor Smith","2018-12-15",1,0,2,5,26,0,0,1,4,0,0,0,5,190.5,190.5,185,37,0,1,0,0
1565,"Troy Mandaloniz","2009-02-21",0,1,1,0,1,0,0,0,0,1,0,0,1,175.26,179.562965176708,170,29,0,1,0,0
1566,"Tsuyoshi Kohsaka","2002-05-10",1,0,2,2,11,0,0,0,2,1,0,0,3,180.34,184.956097097066,225,32,0,1,0,0
1567,"Tyler Diamond","2018-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,175.26,145,27,0,1,0,0
1568,"Tyler Toner","2010-12-04",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,145,27,0,1,0,0
1569,"Tyron Woodley","2019-03-02",0,3,3,3,32,5,1,1,1,5,1,0,9,175.26,187.96,170,36,0,1,0,0
1570,"Tyson Griffin","2011-10-29",0,1,4,5,34,0,0,1,5,1,1,0,8,167.64,172.72,145,27,0,1,0,0
1571,"Tyson Pedro","2018-12-01",1,0,2,2,7,0,0,0,0,1,2,0,3,190.5,200.66,205,27,0,1,0,0
1572,"Ulka Sasaki","2018-11-17",0,1,1,4,15,0,0,0,0,0,4,0,4,177.8,180.34,125,29,0,0,1,0
1573,"Ulysses Gomez","2013-02-16",1,0,0,1,1,0,0,0,0,0,0,0,0,167.64,167.64,125,29,0,1,0,0
1574,"Uriah Hall","2018-12-29",1,0,3,7,26,1,0,0,1,3,0,2,6,182.88,200.66,185,34,0,1,0,0
1575,"Urijah Faber","2016-12-17",2,0,4,6,47,4,0,0,3,0,6,0,9,167.64,170.18,135,37,0,1,0,0
1576,"Vagner Rocha","2014-11-07",1,0,1,2,6,0,0,0,0,0,1,0,1,177.8,185.42,155,32,0,1,0,0
1577,"Valentina Shevchenko","2019-06-08",0,2,2,2,25,2,0,1,2,0,2,0,5,165.1,167.64,125,31,0,0,1,0
1578,"Valerie Letourneau","2016-12-10",2,0,3,2,17,1,0,1,2,0,0,0,3,170.18,172.72,115,33,0,1,0,0
1579,"Valmir Lazaro","2015-11-21",0,1,1,1,6,0,0,1,0,0,0,0,1,182.88,185.42,155,30,0,1,0,0
1580,"Vaughan Lee","2015-07-18",1,0,1,4,14,0,0,0,2,0,1,0,3,167.64,167.64,125,32,0,1,0,0
1581,"Vernon White","2004-08-21",1,0,0,1,3,0,0,0,0,0,0,0,0,182.88,187.652663057245,205,32,0,0,1,0
1582,"Veronica Macedo","2018-05-19",1,0,0,1,3,0,0,0,0,0,0,0,0,162.56,162.56,125,22,0,0,1,0
1583,"Vicente Luque","2019-05-18",0,4,4,2,18,0,0,0,0,5,3,0,8,180.34,190.5,170,27,0,1,0,0
1584,"Vik Grujic","2015-05-09",1,0,1,2,5,0,0,0,0,1,0,0,1,180.34,185.42,170,38,0,1,0,0
1585,"Viktor Pesta","2017-01-15",2,0,1,3,11,0,0,0,1,0,0,0,1,190.5,195.58,240,26,0,1,0,0
1586,"Vinc Pichel","2018-06-01",0,4,4,1,11,0,0,0,3,1,0,0,4,177.8,182.88,155,35,0,1,0,0
1587,"Vince Morales","2019-05-04",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,177.8,135,28,0,1,0,0
1588,"Vinicius Moreira","2019-01-19",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,198.438926897962,185,29,0,1,0,0
1589,"Vinny Magalhaes","2013-08-03",1,0,1,3,9,1,0,0,0,0,1,0,1,190.5,200.66,205,29,0,1,0,0
1590,"Viscardi Andrade","2015-11-07",1,0,1,1,4,0,0,0,0,1,0,0,1,180.34,190.5,170,31,0,1,0,0
1591,"Vitor Belfort","2018-05-12",0,1,3,10,38,6,0,0,1,11,2,1,15,182.88,187.96,185,41,0,0,1,0
1592,"Vitor Miranda","2018-07-22",2,0,3,3,14,1,0,0,0,3,0,0,3,185.42,195.58,185,39,0,1,0,0
1593,"Viviane Araujo","2019-05-11",0,0,0,0,0,0,0,0,0,0,0,0,0,162.56,172.72,135,32,0,1,0,0
1594,"Viviane Pereira","2018-06-23",1,0,2,1,9,0,0,1,1,0,0,0,2,154.94,160.02,115,24,0,1,0,0
1595,"Vladimir Matyushenko","2013-01-26",1,0,2,4,23,1,0,1,3,3,0,0,7,182.88,187.96,205,42,0,1,0,0
1596,"Volkan Oezdemir","2019-03-16",2,0,3,2,10,1,0,1,0,2,0,0,3,187.96,190.5,205,29,0,1,0,0
1597,"Wade Shipp","2004-04-02",0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,195.742360937783,245,29,0,1,0,0
1598,"Wagner Campos","2012-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,171.473267296171,145,30,0,0,1,0
1599,"Wagner Prado","2013-01-19",2,0,0,2,3,0,0,0,0,0,0,0,0,182.88,187.96,205,26,0,0,1,0
1600,"Wagner Silva","2014-11-08",1,0,0,1,2,0,0,0,0,0,0,0,0,182.88,180.34,170,27,0,1,0,0
1601,"Walel Watson","2012-09-22",2,0,1,2,7,0,0,0,0,1,0,0,1,180.34,175.26,135,28,0,1,0,0
1602,"Wallid Ismail","1997-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,174.16983325635,205,28,0,1,0,0
1603,"Walt Harris","2019-05-04",1,0,2,7,20,0,0,0,0,4,0,0,4,195.58,195.58,250,35,0,0,1,0
1604,"Wanderlei Silva","2013-03-02",1,0,1,7,26,1,0,0,1,3,0,0,4,180.34,187.96,205,36,0,1,0,0
1605,"Wang Guan","2017-11-25",0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,180.34,145,31,0,1,0,0
1606,"Warlley Alves","2019-05-11",1,0,4,3,22,1,0,0,2,0,3,1,6,180.34,182.88,170,28,0,1,0,0
1607,"Waylon Lowe","2011-03-26",0,2,2,1,7,0,0,1,1,0,0,0,2,170.18,174.16983325635,145,30,0,0,1,0
1608,"Weili Zhang","2019-03-02",0,2,2,0,4,0,0,0,1,0,1,0,2,162.56,166.080135375813,115,29,0,0,0,1
1609,"Wendell Oliveira","2015-05-30",1,0,0,1,1,0,0,0,0,0,0,0,0,177.8,182.88,170,31,0,1,0,0
1610,"Wes Combs","2006-08-26",1,0,0,1,1,0,0,0,0,0,0,0,0,187.96,193.045794977604,205,33,0,1,0,0
1611,"Wes Sims","2004-04-02",2,0,0,2,3,0,0,0,0,0,0,0,0,208.28,214.618322659036,260,24,0,1,0,0
1612,"Wesley Correira","2004-04-02",0,2,2,1,5,0,0,0,0,1,0,1,2,190.5,195.742360937783,260,25,0,1,0,0
1613,"Will Brooks","2017-11-18",2,0,1,2,7,0,0,0,1,0,0,0,1,177.8,182.88,155,31,0,1,0,0
1614,"Will Campuzano","2014-03-15",3,0,0,3,9,0,0,0,0,0,0,0,0,175.26,177.8,125,27,0,1,0,0
1615,"Will Chope","2014-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,193.04,193.04,145,23,0,0,0,1
1616,"William Patolino","2015-02-22",1,0,1,2,8,1,0,0,1,0,0,0,1,180.34,190.5,170,23,0,1,0,0
1617,"Willie Gates","2016-05-08",1,0,1,2,7,0,0,0,0,1,0,0,1,172.72,177.8,125,29,0,1,0,0
1618,"Wilson Gouveia","2009-12-12",1,0,4,3,17,0,0,0,0,2,4,0,6,185.42,193.04,185,31,0,1,0,0
1619,"Wilson Reis","2019-04-13",0,1,3,5,31,1,0,0,5,0,2,0,7,162.56,165.1,125,34,0,0,1,0
1620,"Wu Yanan","2018-11-24",1,0,0,1,3,0,0,0,0,0,0,0,0,172.72,167.64,125,22,0,1,0,0
1621,"Wuliji Buren","2019-02-09",2,0,0,2,5,0,0,0,0,0,0,0,0,175.26,175.26,135,29,0,1,0,0
1622,"Xavier Foupa-Pokam","2009-05-23",1,0,0,1,3,0,0,0,0,0,0,0,0,185.42,190.349229017425,185,26,1,0,0,0
1623,"Yan Cabral","2016-05-08",1,0,1,2,11,0,0,0,1,0,1,0,2,180.34,185.42,155,32,0,1,0,0
1624,"Yan Xiaonan","2019-06-08",0,3,3,0,9,0,0,0,3,0,0,0,3,165.1,160.02,115,29,0,1,0,0
1625,"Yana Kunitskaya","2019-03-09",0,1,1,1,4,1,0,0,1,0,0,0,1,167.64,172.72,135,29,0,1,0,0
1626,"Yancy Medeiros","2019-01-19",1,0,3,6,21,0,0,1,0,2,3,0,6,177.8,190.5,155,31,0,1,0,0
1627,"Yao Zhikui","2016-11-26",1,0,1,2,7,0,0,1,0,0,0,0,1,165.1,162.56,125,25,0,1,0,0
1628,"Yaotzin Meza","2016-02-27",1,0,1,4,15,0,0,0,1,0,1,0,2,175.26,187.96,145,35,0,1,0,0
1629,"Yasuhiro Urushitani","2012-11-10",1,0,0,1,2,0,0,0,0,0,0,0,0,165.1,168.776701335992,125,36,0,0,1,0
1630,"Yoel Romero","2018-06-09",0,1,8,1,30,2,0,1,1,7,0,0,9,182.88,185.42,185,41,0,0,1,0
1631,"Yoislandy Izquierdo","2012-07-07",1,0,0,1,2,0,0,0,0,0,0,0,0,180.34,184.956097097066,155,28,0,0,1,0
1632,"Yoji Anjo","2000-12-16",2,0,0,2,4,0,0,0,0,0,0,0,0,180.34,184.956097097066,205,33,0,1,0,0
1633,"Yosdenis Cedeno","2015-07-11",1,0,1,2,7,0,0,0,0,0,0,1,1,172.72,175.26,155,30,0,1,0,0
1634,"Yoshihiro Akiyama","2015-11-28",0,1,1,4,16,0,0,1,1,0,0,0,2,177.8,185.42,170,40,0,1,0,0
1635,"Yoshiki Takahashi","1997-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,180.34,184.956097097066,199,27,0,0,1,0
1636,"Yoshiyuki Yoshida","2010-05-08",1,0,1,2,4,0,0,0,0,0,2,0,2,180.34,177.8,170,35,0,0,1,0
1637,"Yui Chul Nam","2015-11-28",1,0,1,1,6,0,0,1,0,0,0,0,1,175.26,175.26,145,34,0,1,0,0
1638,"Yuki Kondo","2001-06-29",1,0,1,1,4,1,0,0,0,1,0,0,1,180.34,184.956097097066,183,25,0,0,1,0
1639,"Yuki Sasaki","2006-08-17",0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,193.045794977604,185,29,0,1,0,0
1640,"Yuri Villefort","2013-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,185.42,170,21,0,1,0,0
1641,"Yushin Okami","2018-12-01",0,1,4,6,52,1,0,2,7,4,0,1,14,187.96,190.5,170,37,0,0,1,0
1642,"Yusuke Kasuya","2016-11-26",1,0,0,1,3,0,0,0,0,0,0,0,0,170.18,170.18,155,27,0,0,1,0
1643,"Yves Edwards","2014-11-22",4,0,6,10,45,0,0,1,2,5,2,0,10,175.26,185.42,155,38,0,0,1,0
1644,"Yves Jabouin","2015-08-23",1,0,3,4,20,0,0,3,2,0,0,0,5,170.18,172.72,135,36,0,1,0,0
1645,"Zabit Magomedsharipov","2019-03-02",0,4,4,0,10,0,0,0,1,0,3,0,4,185.42,185.42,145,28,0,1,0,0
1646,"Zach Light","2002-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,176.866399216529,170,28,0,1,0,0
1647,"Zach Makovsky","2016-12-10",2,0,2,3,18,0,0,0,3,0,0,0,3,162.56,162.56,125,33,0,0,1,0
1648,"Zak Cummings","2019-05-18",0,1,2,3,22,0,0,0,3,1,3,0,7,182.88,190.5,185,34,0,0,1,0
1649,"Zak Ottow","2019-03-09",0,1,1,3,16,0,0,3,0,1,0,0,4,180.34,182.88,170,32,0,1,0,0
1650,"Zelim Imadaev","2019-04-13",0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,193.04,170,24,0,1,0,0
1651,"Zhang Lipeng","2015-05-16",1,0,2,1,9,1,0,1,1,0,0,0,2,180.34,180.34,155,25,0,0,1,0
1652,"Zu Anyanwu","2017-09-16",0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,195.58,251,36,0,1,0,0
1653,"Zubaira Tukhugov","2016-05-14",0,3,3,0,7,0,0,1,1,1,0,0,3,172.72,172.72,145,25,0,1,0,0
